File	Relation	SNum	Sentence
EBA1415_TWPK_3_SC_ES-06199	R-6-50	1735.2	Sunburned skin cells that aren't removed can result in skin cancer.//
EBA1415_TRDJ_11_SC_ES-05720	O	1736	Did you know skin cancer is our largest organ?
EBA1415_TRDJ_11_SC_ES-05720	O	1737	I didn't even know that!
EBA1415_TRDJ_11_SC_ES-05720	O	1738	It protects our inner tissue from...
EBA1415_TRDJ_11_SC_ES-05720	O	1739	{It's impossible to read the first paragraph; the scanning didn't take}
EBA1415_TRDJ_11_SC_ES-05720	O	1740	There aren't just one type of skin cancer.
EBA1415_TRDJ_11_SC_ES-05720	O	1741	In fact, there are three: basal cell carcinoma, squamous cell carcinoma, and malignant squamosu cell carcinoma.
EBA1415_TRDJ_11_SC_ES-05720	O	1742	Basal and squamous cell carcinoma make up approximately 95% of skin cancer.
EBA1415_TRDJ_11_SC_ES-05720	O	1743	Malignant is the cause for the most deaths.
EBA1415_TRDJ_11_SC_ES-05720	R-2-50	1744	Skin cancers come from to much sunlight.
EBA1415_TRDJ_11_SC_ES-05720	O	1745	Since the pollution is tearing away the UV rays, there is a better chance of getting it.
EBA1415_TRDJ_11_SC_ES-05720	O	1746	Studies show that the relationship between skin cancer incidences per 100,000 population (age standardized) and latitude among 16 Northern American male populations skin cancer has caused.
EBA1415_TRDJ_11_SC_ES-05720	R-4-5	1747	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_TRDJ_11_SC_ES-05720	R-5-6	1748	Sunburn occurs when the body directs blood to skin to try to repair or remove damaged cells.
EBA1415_TRDJ_11_SC_ES-05720	O	1749	When you have severe sunburn it is usually called sun poisoning.//
EBA1415_TRDJ_11_SC_ES-05720	O	1750	Not finished
EBA1415_ERAM_7_SC_ES-04962	O	1751	The skin in our bodies is the largest organ.
EBA1415_ERAM_7_SC_ES-04962	O	1752	It covers every region in our bodies.
EBA1415_ERAM_7_SC_ES-04962	O	1753	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_ERAM_7_SC_ES-04962	O	1754	They are three types of skin cancer and they are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_ERAM_7_SC_ES-04962	O	1755	Basal and squamous makes up 95 percent of skin cances.
EBA1415_ERAM_7_SC_ES-04962	O	1756	Thats alot.
EBA1415_ERAM_7_SC_ES-04962	O	1757	Apprximately 5 percent malignant melanoma cause skin cancer, however it is responsible for most of the death of skin cancer.
EBA1415_ERAM_7_SC_ES-04962	R-2-50	1758	In my thoughts, cancer can occurrid when someone is outside for a period of time the its a hot day.//
EBA1415_SEAL_3-4_SC_ES-04798	O	1759	Our skin is a shield that protects us from everything and it our surrondings.
EBA1415_SEAL_3-4_SC_ES-04798	O	1760	"Skin is composed of three layers.
EBA1415_SEAL_3-4_SC_ES-04798	O	1761	The outermost skin layer is the epidermis.
EBA1415_SEAL_3-4_SC_ES-04798	O	1762	The middle skin layer is the dermis.
EBA1415_SEAL_3-4_SC_ES-04798	O	1763	This layer includes collagen, elastin, and nerve endings."
EBA1415_SEAL_3-4_SC_ES-04798	O	1764	This type of layer had helps us thru a lot but we need to help our body too, they can't do all the work.
EBA1415_SEAL_3-4_SC_ES-04798	R-1-2	1765.1	The amount of sunlight you lvie at is very important, people that live closer to the Equator are most possible to get more sunlight than they shouldn't and can lead to skin cancer.
EBA1415_SEAL_3-4_SC_ES-04798	R-2-50	1765.2	The amount of sunlight you lvie at is very important, people that live closer to the Equator are most possible to get more sunlight than they shouldn't and can lead to skin cancer.
EBA1415_SEAL_3-4_SC_ES-04798	O	1766	"...this means people closer to the equator need to be more aware of the danger of direct sunlight."
EBA1415_SEAL_3-4_SC_ES-04798	O	1767	Skin cancer can be deadly.
EBA1415_SEAL_3-4_SC_ES-04798	R-4-5	1768	"Sunburn can be cause by damage to genetic molecules in skin cells."
EBA1415_SEAL_3-4_SC_ES-04798	O	1769	A sunburn happens when the bloods trys to repair damaged cells.
EBA1415_SEAL_3-4_SC_ES-04798	R-5-50	1770	Sunburns can happen franquently but if you had it for five or more you have changes of getting skin cancer.//
EBA1415_KNKC_3_SC_ES-05595	O	1771	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_KNKC_3_SC_ES-05595	O	1772	The differences in the risk of developing skin cancer are different, of course, one way would be that the skin cancer that develops, depends on the type of skin cells thar reproduces irregularly.
EBA1415_KNKC_3_SC_ES-05595	R-3-4	1773	Another way would be uvb radiation, in which if you are exposed to it the rays cause human skin cells to damage and it damages genetic molecules in skin cells.
EBA1415_KNKC_3_SC_ES-05595	R-11-12	1774.1	Another reason or difference would be melanin wich is a special pigment produced in the epidermis that protects is from solar radiation.
EBA1415_KNKC_3_SC_ES-05595	R-12-3	1774.2	Another reason or difference would be melanin wich is a special pigment produced in the epidermis that protects is from solar radiation.
EBA1415_KNKC_3_SC_ES-05595	R-11-12	1775.1	But it decreases our chance of protection from uvb radiation.
EBA1415_KNKC_3_SC_ES-05595	R-12-3	1775.2	But it decreases our chance of protection from uvb radiation.
EBA1415_KNKC_3_SC_ES-05595	R-5-50	1776	Last but not least is sun burn, sun burns can lead to skin cancer is the sunburn is extreme./severe!
EBA1415_KNKC_3_SC_ES-05595	R-5-50	1777	Skin cancer is doubles in developing because of bad/severe sunburn.//
EBA1415_TWMD_6-7_SC_ES-05896	O	1778	What lead to skin cancer is you not caring for your body.
EBA1415_TWMD_6-7_SC_ES-05896	O	1779	There's 3 types basal cell carcinoma, squamous cell carcinoma and malignant melanoma.
EBA1415_TWMD_6-7_SC_ES-05896	O	1780	Marino cause death.
EBA1415_TWMD_6-7_SC_ES-05896	R-5-50	1781	sunburns are the number 1 way to get skin cancer because if you don't put on lotion then it will mess up your cells.//
EBA1415_BLRW_5_SC_ES-05192	O	1782	Skin cancer is a terrible disease to hav but people don't know that skin cancer isn't just one disease it consists of many types of skin cancer such as Basal cell carcinoma, squamous cell carcinoma, and malignant Melanoma.
EBA1415_BLRW_5_SC_ES-05192	O	1783	These diseases have one thing in common; Radiation.
EBA1415_BLRW_5_SC_ES-05192	O	1784	Where you are in the world depends the severity of your cancer.
EBA1415_BLRW_5_SC_ES-05192	R-1-3	1785.1	If you happen to be near the tropic of Cancer or the tropic of Capricorn you have a higher chance of getting a deadlier kind of cancer because your body is absorbing way more UVb rays which are a special kind of Solar Radiation.
EBA1415_BLRW_5_SC_ES-05192	R-3-50	1785.2	If you happen to be near the tropic of Cancer or the tropic of Capricorn you have a higher chance of getting a deadlier kind of cancer because your body is absorbing way more UVb rays which are a special kind of Solar Radiation.
EBA1415_BLRW_5_SC_ES-05192	R-5-50	1786	Especially when getting sunburned it mises your chance of getting Skin Cancer.
EBA1415_BLRW_5_SC_ES-05192	R-5-50	1787	5 or more doubles your chances of Skin Cancer.
EBA1415_BLRW_5_SC_ES-05192	O	1788	Sun-Block lessens the intensification of your sunburn.
EBA1415_BLRW_5_SC_ES-05192	O	1789	Always wear sunblock if you are inthe sun for long periods of time.//
EBA1415_ERSK_1_SC_ES-5783_9	O	1790	SKin cancer is an uncontrolled growth of abnormal skin cells.
EBA1415_ERSK_1_SC_ES-5783_9	O	1791	But what causes this?
EBA1415_ERSK_1_SC_ES-5783_9	R-1-50	1792	There are many ways you could have skin cancer.
EBA1415_ERSK_1_SC_ES-5783_9	R-1-50	1793	One being were you live.
EBA1415_ERSK_1_SC_ES-5783_9	R-1-2	1794	Were there is more direct sunlight year round for example the tropics of cancer (23oN) and capricorn (23oS).
EBA1415_ERSK_1_SC_ES-5783_9	O	1795	The habitant of these regions could be more propense to skin cancer.
EBA1415_ERSK_1_SC_ES-5783_9	R-5-50	1796	Another factor that can cause skin cancer is sunburn.
EBA1415_ERSK_1_SC_ES-5783_9	R-5-6	1797	When you have a sunburn the body takes blood to the skin to remove the damaged cells with new ones.
EBA1415_ERSK_1_SC_ES-5783_9	R-6-50	1798	But sometimes this cells are not removed entirely which can result in skin cancer.
EBA1415_ERSK_1_SC_ES-5783_9	R-5-50	1799	Also having serious sunburn in childhood or adolences can double the chances of you having skin cancer.
EBA1415_ERSK_1_SC_ES-5783_9	O	1800	Our skin is largest organ so if we catch skin cancer can be fatal.
EBA1415_ERSK_1_SC_ES-5783_9	O	1801	This is why we should care for it and protect it like it protects us from infections, gives vitamin D and for our bones to be healthy.//
EBA1415_TFBM_2_SC_ES-05556	R-5-50	1802.1	Developing skin cancer can be from many things like radation, sunburn etc.
EBA1415_TFBM_2_SC_ES-05556	R-3-50	1802.2	Developing skin cancer can be from many things like radation, sunburn etc.
EBA1415_TFBM_2_SC_ES-05556	O	1803	Uvb radiation is a type of radiation from solar energy.
EBA1415_TFBM_2_SC_ES-05556	O	1804	Severe sunburn is called sun poisoning.
EBA1415_TFBM_2_SC_ES-05556	R-5-50	1805	Getting bad sunburn as a child doubles your chances of cancer later in life.
EBA1415_TFBM_2_SC_ES-05556	R-2-3	1806	If there is large amounts of sunlight that means the is large amounts of UVb radiation.
EBA1415_TFBM_2_SC_ES-05556	R-2-3	1807	I the text it says, "generally speaking, the more direct sunlight there is, the more UVb radiation there is.
EBA1415_TFBM_2_SC_ES-05556	O	1808	The lower latitude takes part in cancer too.
EBA1415_TFBM_2_SC_ES-05556	R-1-50	1809	On the graph it shows that lower latitudes are more prone to skin cancer.
EBA1415_TFBM_2_SC_ES-05556	R-1-2	1810	This is because latitude can mean you are closer to the sun than someone in a different area.
EBA1415_TFBM_2_SC_ES-05556	R-2-50	1811.1	Sunligh shares more on those areas and the risk of cancer is raised.//
EBA1415_TFBM_2_SC_ES-05556	R-1-2	1811.2	Sunligh shares more on those areas and the risk of cancer is raised.//
EBA1415_TWMD_67_SC_ES-05009	O	1812	What leads to the differences in developing skin cancer is the different ways in which you can get skin cancer.
EBA1415_TWMD_67_SC_ES-05009	O	1813	In the essay it say's although we take our skin for granted there are several ways for things to go wrong with out skin.//
EBA1415_TTFW_2_SC_ES-06181	O	1814	What leads to differences in the risk of developing skin cancer is having malignant melanoma, lack of care for skin, being in an area where you can get direct sunlight, not going to the hospital to get sunburn cells removed.
EBA1415_TTFW_2_SC_ES-06181	O	1815	There are many ways to get skin cancer but what makes it change is when differnt types of skin is envolved.
EBA1415_TTFW_2_SC_ES-06181	O	1816	When you skin is bad you could maybe see a doctor ugh you know what this is boring I spent all my time reading the passage and I just don't want to countinue with this.
EBA1415_TTFW_2_SC_ES-06181	O	1817	I am not good at any thing like this.
EBA1415_TTFW_2_SC_ES-06181	O	1818	I go to thornton township.
EBA1415_TTFW_2_SC_ES-06181	O	1819	I will never amount to anything.
EBA1415_TTFW_2_SC_ES-06181	O	1820	This school sucks.
EBA1415_TTFW_2_SC_ES-06181	O	1821	And I just want to go home right now.
EBA1415_TTFW_2_SC_ES-06181	O	1822	Yea I'm a freshman I got my first grades I had all B's and a "C" in gym.
EBA1415_TTFW_2_SC_ES-06181	O	1823	3.0 and now I'm just so angry and yea I'm done with this I have no idea why I am still writing.
EBA1415_TTFW_2_SC_ES-06181	O	1824	I just want to get this over with so that I can go to my next class.
EBA1415_TTFW_2_SC_ES-06181	O	1825	I hate biology and I always will this will not ever change anything.//
EBA1415_TFBM_2_SC_ES-05447	R-5-50	1826.1	What leads into the risk of developing skin cancer is different ways such as really bad sunburn, being exposed to some kind of dangerous radiation, or something that goes wrong in our skin.
EBA1415_TFBM_2_SC_ES-05447	R-3-50	1826.2	What leads into the risk of developing skin cancer is different ways such as really bad sunburn, being exposed to some kind of dangerous radiation, or something that goes wrong in our skin.
EBA1415_TFBM_2_SC_ES-05447	O	1827	As stated in the text, there are three kinds of skin cancer, basal Cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TFBM_2_SC_ES-05447	O	1828	The most hamrful type of skin ancer is malignant melanoma.
EBA1415_TFBM_2_SC_ES-05447	O	1829	It has caused the most deaths.
EBA1415_TFBM_2_SC_ES-05447	R-5-50	1830	Lets talk about how sun burn is a big way to get skin cancer.
EBA1415_TFBM_2_SC_ES-05447	R-5-6	1831	When sunburn happens, blood gets directed from your body to the sunburnt skin to try and repair it.
EBA1415_TFBM_2_SC_ES-05447	O	1832	The damaged cells will get replaced with healthy ones.
EBA1415_TFBM_2_SC_ES-05447	O	1833	When sunburn is red, it is the blood flow trying to repair the skin.
EBA1415_TFBM_2_SC_ES-05447	O	1834	If you have severe enough sunburn, it is called sun poising, which can lead to infection, shock, or even death.
EBA1415_TFBM_2_SC_ES-05447	R-5-6	1835	So, if you have severe sunburn that does not heal, you will have many dead skin cells which is not healthy.
EBA1415_TFBM_2_SC_ES-05447	R-5-50	1836.1	After looking at this evidence, I think skin cancer is caused by really bad sunburn which causes skin cells to die and something going wrong inside skin cells.
EBA1415_TFBM_2_SC_ES-05447	R-5-4	1836.2	After looking at this evidence, I think skin cancer is caused by really bad sunburn which causes skin cells to die and something going wrong inside skin cells.
EBA1415_TFBM_2_SC_ES-05447	O	1837	We may never know exactly how or why but looking at evidence it looks like those are a part of the cause.//
EBA1415_LVSN_1_SC_ES-05767	O	1838	You could develope skin cancer very easy.
EBA1415_LVSN_1_SC_ES-05767	O	1839	It starts of by something going wrong with your skin./
EBA1415_LVSN_1_SC_ES-05767	O	1840	THere are numerous skin disorders, conditions, and diseases.
EBA1415_LVSN_1_SC_ES-05767	O	1841	Everyone is at some risk of developing skin cancer but some people are at a higher risk than others.
EBA1415_LVSN_1_SC_ES-05767	O	1842	Skin cancer is a disease of growth of abnormal skin cells./
EBA1415_LVSN_1_SC_ES-05767	O	1843	As said on the text "The variety of skin cancer that develops depends on the type of skin cell that reproduces irregularly."
EBA1415_LVSN_1_SC_ES-05767	O	1844	This means that it all depends on how your cell react and reproduces./
EBA1415_LVSN_1_SC_ES-05767	O	1845	Ran out of time <.<//
EBA1415_SEKL_23_SC_ES-04825	O	1846	Skin cancer can be caused by many things, and can lead to many things.
EBA1415_SEKL_23_SC_ES-04825	O	1847	Skin cancer is the most common form of cancer in the United States.
EBA1415_SEKL_23_SC_ES-04825	O	1848	What skin cancer is, is the uncontrolled growth of abnormal skin cells.
EBA1415_SEKL_23_SC_ES-04825	O	1849	It also depends on the type of skin cel that reproduces irregularly./
EBA1415_SEKL_23_SC_ES-04825	O	1850	The main types of skin cancers are basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_SEKL_23_SC_ES-04825	O	1851	Basal cell and squamous make up 95% of skin cancers, while malignant melanoma makes up of about 5% of skin cancer.
EBA1415_SEKL_23_SC_ES-04825	O	1852	Malignant melanoma causes the most deaths, from skin cancer./
EBA1415_SEKL_23_SC_ES-04825	O	1853	When you live closer to the equator you have to be more aware and careful to not get skin cancer.
EBA1415_SEKL_23_SC_ES-04825	R-1-2	1854.1	When you live where there is more direct sunlight, you are more likely to get it.
EBA1415_SEKL_23_SC_ES-04825	R-2-50	1854.2	When you live where there is more direct sunlight, you are more likely to get it.
EBA1415_SEKL_23_SC_ES-04825	O	1855	Uvb radiation is what you have to protect your skin from.
EBA1415_SEKL_23_SC_ES-04825	R-1-50	1856.1	However, if you live farther from the equator, you are less likely to get skin cancer, the reasoning is, there is less direct sunlight, therefore you get less uvb rays which harm your skin./
EBA1415_SEKL_23_SC_ES-04825	R-2-3	1856.2	However, if you live farther from the equator, you are less likely to get skin cancer, the reasoning is, there is less direct sunlight, therefore you get less uvb rays which harm your skin./
EBA1415_SEKL_23_SC_ES-04825	R-3-4	1856.3	However, if you live farther from the equator, you are less likely to get skin cancer, the reasoning is, there is less direct sunlight, therefore you get less uvb rays which harm your skin./
EBA1415_SEKL_23_SC_ES-04825	R-5-6	1857.1	Sunburnt skin cells that are not removed can result in skin cancer.
EBA1415_SEKL_23_SC_ES-04825	R-6-50	1857.2	Sunburnt skin cells that are not removed can result in skin cancer.
EBA1415_SEKL_23_SC_ES-04825	O	1858	Severe sunburn is called sun poisoning, it can cause shock, infection, and sometimes death./
EBA1415_SEKL_23_SC_ES-04825	O	1859	ran out of time//
EBA1415_SDLC_2_SC_ES-04744	R-3-50	1860	Skin cancer is developed by UV light radation.
EBA1415_SDLC_2_SC_ES-04744	R-2-3	1861	The sun cast's UV light.
EBA1415_SDLC_2_SC_ES-04744	R-3-50	1862.1	UV light from the sun is the most common cause of skin cancr.
EBA1415_SDLC_2_SC_ES-04744	R-2-3	1862.2	UV light from the sun is the most common cause of skin cancr.
EBA1415_SDLC_2_SC_ES-04744	R-1-50	1863	People in diffrent parts of the world can have a higher risk of developing skin cancer.
EBA1415_SDLC_2_SC_ES-04744	O	1864	This is caused by the thinning of the ozone layer in diffierent parts of the world.
EBA1415_SDLC_2_SC_ES-04744	O	1865	Skin cancer is not always harmful.
EBA1415_SDLC_2_SC_ES-04744	R-5-50	1866	In some cases it can be easily removed having had sun burn increases your risk of develping skin cancer.
EBA1415_SDLC_2_SC_ES-04744	R-12-3	1867	The skin protects the rest of the organs from UV radation.//
EBA1415_RDJKa_5_SC_ES-04730	O	1868	The difference in developign skin cancer is not most likely possible.
EBA1415_RDJKa_5_SC_ES-04730	O	1869	Some people are at a higher risk than others.
EBA1415_RDJKa_5_SC_ES-04730	O	1870	Skin cancer is the most common form of cancer.
EBA1415_RDJKa_5_SC_ES-04730	O	1871	Basal and squamous cell carcinomas make-up approximately 95 percent of skin cancer.
EBA1415_RDJKa_5_SC_ES-04730	O	1872	The closer you are to the sun (equator) people need to be more aware of the danger of direct sunlight.
EBA1415_RDJKa_5_SC_ES-04730	R-1-50	1873	In the graph the more latitude degrees grow the less skin cancer is formed.
EBA1415_RDJKa_5_SC_ES-04730	O	1874	Our bodies are good at repairing this typical amount of damage, but problems increase when there is excessive exposure to UVb radiation.
EBA1415_RDJKa_5_SC_ES-04730	R-11-12	1875.1	A special pigment called melanin helps protect us from solar radiation but a downside to the effect is that it decreases our chances of protection from Uvb radiation.
EBA1415_RDJKa_5_SC_ES-04730	R-12-3	1875.2	A special pigment called melanin helps protect us from solar radiation but a downside to the effect is that it decreases our chances of protection from Uvb radiation.
EBA1415_RDJKa_5_SC_ES-04730	R-5-6	1876.1	Lastly, a sunburned skin cell that isn't rmeoved can result in this type of cancer.
EBA1415_RDJKa_5_SC_ES-04730	R-6-50	1876.2	Lastly, a sunburned skin cell that isn't rmeoved can result in this type of cancer.
EBA1415_RDJKa_5_SC_ES-04730	O	1877	By doubling the chances in your child hood, you can later get it in life.//
EBA1415_UTKZ_1_SC_ES-05760	O	1878	The background of leading to differences in the risk of skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_UTKZ_1_SC_ES-05760	O	1879	In the story Background Skin damage paragraph 2 sentence 5 it states the variety of skin cancer that develop depends onthe type of skin cell that reproduces irregularly.
EBA1415_UTKZ_1_SC_ES-05760	O	1880	Also, sun poisoning can lead to infection and shock and extreme case, it can even cause death.//
EBA1415_TTFW_2_SC-06183	O	1881	"What lead to developing skin cancer is that skin cancer is among the most tenred because everyone is at some risk."
EBA1415_TTFW_2_SC-06183	O	1882	"Additonally, skin cancer is the most common form of cancer in the United States."
EBA1415_TTFW_2_SC-06183	O	1883	Skin cancer is can be dangeroues because the cancer probably can't go away you probably going to have it for ever.
EBA1415_TTFW_2_SC-06183	O	1884	Some people have to take of their skin or they dont just give a crap about their because their is ugly terriable.
EBA1415_TTFW_2_SC-06183	O	1885	My skin is perfect.
EBA1415_TTFW_2_SC-06183	O	1886	"There are three main varieties of skin cancer: Basal cell carcinoma, squamous cell carcinoma, and malignant melanoma."
EBA1415_TTFW_2_SC-06183	O	1887	Malignant melanoma only occurs in approximately 5 percent of skin cancer cases."
EBA1415_TTFW_2_SC-06183	O	1888	"However, malignant melanoma is responsible for the most deaths from skin cancer." //
EBA1415_ERSK_1_SC_ES-5787_9	O	1889	Skin is the largest organ on the body.
EBA1415_ERSK_1_SC_ES-5787_9	O	1890	It protects the inner tissues from getting infected & loss of water.
EBA1415_ERSK_1_SC_ES-5787_9	O	1891	Though the skin can have many skin disorders.
EBA1415_ERSK_1_SC_ES-5787_9	O	1892	For one like skin cancer.
EBA1415_ERSK_1_SC_ES-5787_9	O	1893	Skin cancer is uncontrolled growth of abnormal skin cells.
EBA1415_ERSK_1_SC_ES-5787_9	O	1894	Skin cancer depends on the type of skin cell.
EBA1415_ERSK_1_SC_ES-5787_9	O	1895	To skin cancer there are three things to know about.
EBA1415_ERSK_1_SC_ES-5787_9	O	1896	Basal cell carcinoma, squamous cell carcinoma, & malignant melanoma.
EBA1415_ERSK_1_SC_ES-5787_9	R-2-50	1897	You can get skin cancer by the sun.
EBA1415_ERSK_1_SC_ES-5787_9	O	1898	So from that being.
EBA1415_ERSK_1_SC_ES-5787_9	R-1-2	1899	If you live near the equator there is more sunlight.
EBA1415_ERSK_1_SC_ES-5787_9	R-2-3	1900	If there is a lot of sunlight, then there is more Uvb radiation.
EBA1415_ERSK_1_SC_ES-5787_9	O	1901	Uvb radiation is like a type of some kind of solar radiation.
EBA1415_ERSK_1_SC_ES-5787_9	R-3-4	1902	Skin is usually hit with normal amounts of Uvb radiation.
EBA1415_ERSK_1_SC_ES-5787_9	R-3-4	1903.1	It can cause amount of damage skin has some things to protect from solar radiation.
EBA1415_ERSK_1_SC_ES-5787_9	R-12-3	1903.2	It can cause amount of damage skin has some things to protect from solar radiation.
EBA1415_ERSK_1_SC_ES-5787_9	O	1904	Like the melanin helps.
EBA1415_ERSK_1_SC_ES-5787_9	R-5-50	1905	Sun burn can also cause skin cancer.
EBA1415_ERSK_1_SC_ES-5787_9	R-5-6	1906.1	Sunburn is caused by like a damage to the molecules in the skin cells it happens when the blood from the skin trys to help or take out the damaged cells.
EBA1415_ERSK_1_SC_ES-5787_9	R-4-5	1906.2	Sunburn is caused by like a damage to the molecules in the skin cells it happens when the blood from the skin trys to help or take out the damaged cells.
EBA1415_ERSK_1_SC_ES-5787_9	O	1907	A really bad case fo sun burn is called sun poisoning.
EBA1415_ERSK_1_SC_ES-5787_9	O	1908	Sun poisoning can cause shock or even worse death.
EBA1415_ERSK_1_SC_ES-5787_9	R-4-5	1909	More damaged molecules means the worse the sunburn gets.//
EBA1415_TRWH_8_SC_ES-06058	R-12-3	1910.1	Our skin has some defenses against solar radiation.
EBA1415_TRWH_8_SC_ES-06058	R-3-12	1910.2	Our skin has some defenses against solar radiation.
EBA1415_TRWH_8_SC_ES-06058	R-3-12	1911.1	The downside is that it decreases our chances of protection from UVb radiation.
EBA1415_TRWH_8_SC_ES-06058	R-12-3	1911.2	The downside is that it decreases our chances of protection from UVb radiation.
EBA1415_TRWH_8_SC_ES-06058	O	1912	Everyone is at risk of developing skin cancer, But some people are at a higher risk than others.
EBA1415_TRWH_8_SC_ES-06058	O	1913	Checking your skin for suspicious changes can help with detecting skin cancer at its earliest stages.
EBA1415_TRWH_8_SC_ES-06058	O	1914	Early detection of skin cancer gives you the maximum chance for successful treatment.//
EBA1415_AEKD_4_SC_ES-05566	O	1915	Our skin helps regulate our body temperature.
EBA1415_AEKD_4_SC_ES-05566	O	1916	Although we take our skin for granted there are several ways for things to go wrong with our skin.
EBA1415_AEKD_4_SC_ES-05566	O	1917	Skin cancer is among the most feared because everyone is at some risk of developing skin cancer.
EBA1415_AEKD_4_SC_ES-05566	O	1918	Skin cancer is the most common type of cancer in the united state.
EBA1415_AEKD_4_SC_ES-05566	O	1919	There are three main varietie of skin cancer basal cell carcinoma, sqaumous cell carcinoma, and squamous cell carcinoma and malignant melanoma.
EBA1415_AEKD_4_SC_ES-05566	O	1920	A common way to locate points on the surface of the earth is by geographic coordinates.
EBA1415_AEKD_4_SC_ES-05566	R-1-2	1921	These geographic coordinates depending on location, amount of direct sunlight may vary a lot or a little throughout the year.
EBA1415_AEKD_4_SC_ES-05566	R-1-50	1922	The relationship between skin cancer incidence per 100,00 population and latitude among 16 North American male populations, if you took the skin off you are going to have an area of approximately 21 square feet, a barrier is less than a millimeter thick, from many external forces.
EBA1415_AEKD_4_SC_ES-05566	O	1923	It acts as a water proof, it's like a shield.
EBA1415_AEKD_4_SC_ES-05566	O	1924	I also protects the body against extreme temperatures, skin releases antibacterial substances that assist in the prevention of infection.
EBA1415_AEKD_4_SC_ES-05566	O	1925	Skin is composed of three layers.
EBA1415_AEKD_4_SC_ES-05566	O	1926	The middle layer, The outemost layers, This layer includes collagen, elastin and never endings.
EBA1415_AEKD_4_SC_ES-05566	O	1927	The innermost layer is subcutaneous fat.
EBA1415_AEKD_4_SC_ES-05566	O	1928	The layers contains tissue that acts as an energy source, cushion, and insulator for the body, whire the skin is tough, it can't completely protect you from everything.
EBA1415_AEKD_4_SC_ES-05566	O	1929	Many experimental studies of plants and animals and clinical studies of humans have demonstrated harmful effects of exposure to uvb radiation.
EBA1415_AEKD_4_SC_ES-05566	R-4-5	1930	Sunburn is caused by damage to genetic molecules in skin cells.
EBA1415_AEKD_4_SC_ES-05566	O	1931	The severity of the burn.
EBA1415_AEKD_4_SC_ES-05566	O	1932	Severe sunburn is called sunpoisoning.
EBA1415_AEKD_4_SC_ES-05566	O	1933	Sunpoisoning can lead to infection and shock.//
EBA1415_TWDG_11_SC_ES-06208	O	1934	There are numerous skin disorders, conditions, and diseases.
EBA1415_TWDG_11_SC_ES-06208	O	1935	Skin cancer is among the most feared because everyone is at risk of developing skin cancer, but some people are more at risk than others.
EBA1415_TWDG_11_SC_ES-06208	O	1936	Skin cancer is the most common form of cancer.
EBA1415_TWDG_11_SC_ES-06208	O	1937	Skin cancer is the uncontrolled growth of abnormal skin cells.
EBA1415_TWDG_11_SC_ES-06208	O	1938	The variety of skin cancer that develops depends on the type of skin cell that reproduces irregularly.
EBA1415_TWDG_11_SC_ES-06208	O	1939	There are three main varieties of skin cancer: basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TWDG_11_SC_ES-06208	R-5-50	1940	Sunburned can causes skin cancer too.
EBA1415_TWDG_11_SC_ES-06208	R-5-6	1941.1	Sunburned skin cell that aren't removed can result in skin cancer.//
EBA1415_TWDG_11_SC_ES-06208	R-6-50	1941.2	Sunburned skin cell that aren't removed can result in skin cancer.//
EBA1415_TRWH_1_SC_ES-05536	O	1942	The things that I have found out that leads to skin cancer.
EBA1415_TRWH_1_SC_ES-05536	O	1943	Are the skin damages.
EBA1415_TRWH_1_SC_ES-05536	O	1944	And there are 3 types of skin Cancer.
EBA1415_TRWH_1_SC_ES-05536	O	1945	Basal cell carcinoma, squamous cell carcinoma, and malignant melanoma.
EBA1415_TRWH_1_SC_ES-05536	O	1946	I found out that malignant melanom is one of the most cause of death of skin canser.
EBA1415_TRWH_1_SC_ES-05536	R-3-50	1947	I also found out that when you have too much heat radiation that also causes Skin cancer.
EBA1415_TRWH_1_SC_ES-05536	O	1948	They have stated that people that are closer to the equator need to be more aware of the danger of the direct sunlight.
EBA1415_TRWH_1_SC_ES-05536	O	1949	You can say that cancer is also the leading cause of death.
EBA1415_TRWH_1_SC_ES-05536	O	1950	In this graph it shows the latitude of the nort equator.
EBA1415_TRWH_1_SC_ES-05536	O	1951	And in 35 there were 7,000 skin cancer incidence.
EBA1415_TRWH_1_SC_ES-05536	O	1952	I learn that skin is composed with 3 layers.
EBA1415_TRWH_1_SC_ES-05536	O	1953	And the skin cannot completely protect us.
EBA1415_TRWH_1_SC_ES-05536	R-4-5	1954	Sunburn is caus by genetic damage.
EBA1415_TRWH_1_SC_ES-05536	O	1955	And other cells try to repair the damaged ones.
EBA1415_TRWH_1_SC_ES-05536	O	1956	Skin cancer come in different shapes and sizes.//
EBA1415_KNKC_3_SC_ES-5596_9	O	1957	Skin cancer can be caused by many things instead of just one.
EBA1415_KNKC_3_SC_ES-5596_9	O	1958	It can be caused by numerous things like having skin disorders, diseases, and conditions all in the body.
EBA1415_KNKC_3_SC_ES-5596_9	O	1959	Some poeple have a higher rate of getting skin cancer then others do.
