File	Relation	SNum	Sentence
EBA1415_WSAL_2_CB_ES-05362	O	6718	Ran out of time  //
EBA1415_SVJJ_2_CB_ES-05612	O	6719	No essay  //
EBA1415_RCGJ_4a_CB_ES-04687	R-6-50	6720.1	The thing that can lead to coral bleaching is environmental stressors, first, the increased stress forces the coral to eject their food-producing algae.
EBA1415_RCGJ_4a_CB_ES-04687	R-6-7	6720.2	The thing that can lead to coral bleaching is environmental stressors, first, the increased stress forces the coral to eject their food-producing algae.
EBA1415_RCGJ_4a_CB_ES-04687	O	6721	Next, because of the environemnt they're vulnerable to diseases and starvation.
EBA1415_RCGJ_4a_CB_ES-04687	O	6722	Then, they're very sensitive to changes in the environment.
EBA1415_RCGJ_4a_CB_ES-04687	O	6723	Finally, if it's not bleached it would have color.
EBA1415_RCGJ_4a_CB_ES-04687	O	6724	Those were things that can make the coral bleach. /
EBA1415_RCGJ_4a_CB_ES-04687	R-6-7	6725	The increased stress forces the coral to eject their food-producing alge.
EBA1415_RCGJ_4a_CB_ES-04687	O	6726	First, their are actually animals that live in the coral.
EBA1415_RCGJ_4a_CB_ES-04687	R-6-50	6727.1	Next, the increased stress loses the color because it's not getting any photosynthesis.
EBA1415_RCGJ_4a_CB_ES-04687	R-5-50	6727.2	Next, the increased stress loses the color because it's not getting any photosynthesis.
EBA1415_RCGJ_4a_CB_ES-04687	O	6728	Then, they would need the sun just to the algae could have sugar.
EBA1415_RCGJ_4a_CB_ES-04687	O	6729	Finally, without the food the polyps die.
EBA1415_RCGJ_4a_CB_ES-04687	O	6730	That's how the food ejects. /
EBA1415_RCGJ_4a_CB_ES-04687	O	6731	The environment makes them vulnerable to diseases and starvation.
EBA1415_RCGJ_4a_CB_ES-04687	O	6732	First, a bad storm may cover the sun so they can't gather any light.
EBA1415_RCGJ_4a_CB_ES-04687	O	6733	Next, the coral are sensitive to ocean salinity.
EBA1415_RCGJ_4a_CB_ES-04687	R-11-12	6734	Then, the storms actually increase the amount of fresh water.
EBA1415_RCGJ_4a_CB_ES-04687	O	6735	Finally, many things can come from a storm.
EBA1415_RCGJ_4a_CB_ES-04687	O	6736	That's how they're vulnerable to disease and starvation. /
EBA1415_RCGJ_4a_CB_ES-04687	O	6737	They're very sensitive to the changes in the environment.
EBA1415_RCGJ_4a_CB_ES-04687	R-11-12	6738.1	First, after or during a storm the water turns fresh water because the salinity is lowered.
EBA1415_RCGJ_4a_CB_ES-04687	R-13-12	6738.2	First, after or during a storm the water turns fresh water because the salinity is lowered.
EBA1415_RCGJ_4a_CB_ES-04687	O	6739	Next, they can't do photosynthesis due to the area not having enough nutrients.
EBA1415_RCGJ_4a_CB_ES-04687	O	6740	Then, the clouds can't block the sun to get sugar.
EBA1415_RCGJ_4a_CB_ES-04687	O	6741	Finally, human/environment interaction can destroy pollute some areas.
EBA1415_RCGJ_4a_CB_ES-04687	O	6742	Those are ways they're sensitive to weaker changes or environment. /
EBA1415_RCGJ_4a_CB_ES-04687	O	6743	Overall, there are many different things that can hurt or make coral bleach.
EBA1415_RCGJ_4a_CB_ES-04687	O	6744	First, the environment effects it drasticly.
EBA1415_RCGJ_4a_CB_ES-04687	O	6745	Next, sometimes weather can kill.
EBA1415_RCGJ_4a_CB_ES-04687	O	6746	Then, human interaction.
EBA1415_RCGJ_4a_CB_ES-04687	O	6747	Finally, extreme changes.
EBA1415_RCGJ_4a_CB_ES-04687	O	6748	Those are the ways they can get bleached. //
EBA1415_RHSG_6_CB-06233	O	6749	Biologists have discovered many different types of corals living in the oceans.
EBA1415_RHSG_6_CB-06233	R-7-50	6750	The different types of algae living within the coral polyps give the corals their varying colors.
EBA1415_RHSG_6_CB-06233	O	6751	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_RHSG_6_CB-06233	O	6752	Now I have some knowledge about coral bleaching.
EBA1415_RHSG_6_CB-06233	O	6753	I understand the different types and what it is.
EBA1415_RHSG_6_CB-06233	O	6754	They say coral is often mistaken for a rock or plant.
EBA1415_RHSG_6_CB-06233	O	6755	But it is really made up of tiny animals called polyps.
EBA1415_RHSG_6_CB-06233	O	6756	I have heard that this isa very interesting topic to get into.
EBA1415_RHSG_6_CB-06233	O	6757	Coral polyps range in size from tiny up to a foot in a diameter.
EBA1415_RHSG_6_CB-06233	O	6758	Coral live in colonies that are made up of many polyps.
EBA1415_RHSG_6_CB-06233	O	6759	The algae rely on the coral to stay healthy, but corals can sustain physical damage from some destructive practices.
EBA1415_RHSG_6_CB-06233	R-14-50	6760.1	Coral bleaching is one example of how environmental stressors can negatively affect balanced relationship between the coral and zooxanthellae. //
EBA1415_RHSG_6_CB-06233	R-6-14	6760.2	Coral bleaching is one example of how environmental stressors can negatively affect balanced relationship between the coral and zooxanthellae. //
EBA1415_KYNS_3_CB_ES-05382	R-6-50	6761	Something that leads to the differences in the rates of coral bleaching are because of the environment, when the climate and weather changes, or when the environment stressors affect the coral and zooxanthellae.
EBA1415_KYNS_3_CB_ES-05382	R-7-50	6762	Also when the coral is rejected or what the zooxanthellae does, it cause the coral to change white.
EBA1415_KYNS_3_CB_ES-05382	R-1-3	6763	According to the graphs, the lower the trade wind strength the higher the water tempereatures.
EBA1415_KYNS_3_CB_ES-05382	O	6764	Also, over the years, coral bleaching has been getting more and more severe, especially  in the years 1987, and 1998.
EBA1415_KYNS_3_CB_ES-05382	O	6765	According to the text many corals didn't change back to their original color and they stay white, but some eventually change back.
EBA1415_KYNS_3_CB_ES-05382	O	6766	Also according to the text, in 1998 about 16% of the coral reefs in the world died due to the coral bleaching. //
EBA1415_WSAL_2_CB_ES-05366	O	6767	There are many ways that can cause coral bleaching.
EBA1415_WSAL_2_CB_ES-05366	R-1-50	6768	One way is shifting trade winds.
EBA1415_WSAL_2_CB_ES-05366	R-1-50	6769.1	This can cause coral bleaching because coral reef needs the water temperature to be between 70-85 degrees F for the process of photosynthesis, and when trade winds shift it will change the water temp. by increasing by 3 degrees F to 5 degrees F and sometimes 10 degrees F.
EBA1415_WSAL_2_CB_ES-05366	R-3-5	6769.2	This can cause coral bleaching because coral reef needs the water temperature to be between 70-85 degrees F for the process of photosynthesis, and when trade winds shift it will change the water temp. by increasing by 3 degrees F to 5 degrees F and sometimes 10 degrees F.
EBA1415_WSAL_2_CB_ES-05366	R-1-3	6769.3	This can cause coral bleaching because coral reef needs the water temperature to be between 70-85 degrees F for the process of photosynthesis, and when trade winds shift it will change the water temp. by increasing by 3 degrees F to 5 degrees F and sometimes 10 degrees F.
EBA1415_WSAL_2_CB_ES-05366	R-3-14	6770	With the water changing temp. like that it will "treaten the delicate balance required to keep corals healthy." /
EBA1415_WSAL_2_CB_ES-05366	R-7-50	6771	Coral reef can loose color also because of algae.
EBA1415_WSAL_2_CB_ES-05366	O	6772	Coral and alge have a commulism relation ship.
EBA1415_WSAL_2_CB_ES-05366	O	6773	Ran out of time   //
EBA1415_WSKT_6_CB_ES-05342	O	6774	There are many factors that can cause coral bleaching.
EBA1415_WSKT_6_CB_ES-05342	O	6775	The environment around the coral can cause different rates of coral bleaching.
EBA1415_WSKT_6_CB_ES-05342	O	6776	For example, the temperature of the water the coral is living in corals can survive in temperatures as low as 70 degrees F and so high as 85 degrees F.
EBA1415_WSKT_6_CB_ES-05342	O	6777	This is due to the process of photosynthesis being so sensitive to changes in the ocean.
EBA1415_WSKT_6_CB_ES-05342	O	6778	"The algae rely on the coral to stay healthy, but corals can sustain physical damage from some destractive practices.
EBA1415_WSKT_6_CB_ES-05342	O	6779	Also, the amount of different types of algae living in the coral can depend on the rate of coral bleaching.
EBA1415_WSKT_6_CB_ES-05342	R-7-50	6780	"The different types of algae living within the polyps give the corals their varying color."  //
EBA1415_LVSN_7_CB_ES-05908	O	6781	The differences in the rates of coral bleaching, are that what is happening in the pacific ocean, is that they giving or have been bleached which is make them to loose their color.
EBA1415_LVSN_7_CB_ES-05908	O	6782	Ran out time //
EBA1415_TTKP_45_CB_ES-6159	O	6783	In the passage that I was reading many people taught that the coral thing was either a rock or it looked like a plant, I taught it was a plant because it didn't look like nothing else.
EBA1415_TTKP_45_CB_ES-6159	O	6784	But it was a bleaching coral.
EBA1415_TTKP_45_CB_ES-6159	O	6785	The coral bleaching plants or animals whatever you wanna call it live in the ocean.
EBA1415_TTKP_45_CB_ES-6159	O	6786	So I was wondering like, fish and other animals live in the ocean would they get bleached if they go near the bleaching?
EBA1415_TTKP_45_CB_ES-6159	O	6787	It loses it's color but by what though?
EBA1415_TTKP_45_CB_ES-6159	O	6788	Do they color's gets lost because of the fish in stuff in the ocean?
EBA1415_SERS_1314_CB-05100	O	6789	The cause of the different rates of coral bleaching is the enviornment.
EBA1415_SERS_1314_CB-05100	O	6790	Shifting trade winds states, "Every few years, trade winds are altered.
EBA1415_SERS_1314_CB-05100	R-1-2	6791	The trade winds weaken or reverse completely to blow from west to east.
EBA1415_SERS_1314_CB-05100	R-1-2	6792.1	Under these circumstances, warm surface waters are dragged eastward...Normal water temperatures in there regions is 70-85 degrees F; however, when surface waters shift eastward, ocean water temperatures increase by 3 to 5 degrees F."
EBA1415_SERS_1314_CB-05100	R-2-3	6792.2	Under these circumstances, warm surface waters are dragged eastward...Normal water temperatures in there regions is 70-85 degrees F; however, when surface waters shift eastward, ocean water temperatures increase by 3 to 5 degrees F."
EBA1415_SERS_1314_CB-05100	R-1-3	6793	This shows that water temperature changes when the winds change.
EBA1415_SERS_1314_CB-05100	R-3-5	6794	Coral & Photosynthesis states, "Reef building corals need water temperatures below 70-85 degrees F because the process of photosynthesis is sensitive changes in water."
EBA1415_SERS_1314_CB-05100	R-1-3	6795	This shows that coral reefs are sensitive to changes in water temperatures and the trade winds are altered the water temperatures becomes higher than what is needs to be for the coral.
EBA1415_SERS_1314_CB-05100	R-14-50	6796.1	Coral and zooxanthallae states, "Coral bleaching is one example of how environmental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_SERS_1314_CB-05100	R-6-14	6796.2	Coral and zooxanthallae states, "Coral bleaching is one example of how environmental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_SERS_1314_CB-05100	R-7-50	6797	During bleaching, corals turn white due to the ejection or death of the zooxanthellae algae.
EBA1415_SERS_1314_CB-05100	R-6-7	6798.1	"This shows stress from the enviornment kills the algae that uses photosynthesis to give the coral food and color.
EBA1415_SERS_1314_CB-05100	R-5-50	6798.2	"This shows stress from the enviornment kills the algae that uses photosynthesis to give the coral food and color.
EBA1415_SERS_1314_CB-05100	R-3-7	6799.1	Therefore, difference in the water temperature caused by the trade winds that alter every few yeaers causes the coral to eject algae, turning the coral white, but it happens to different rates because the trade winds don't alter every year and when they do the water temperature aren't always the same. //
EBA1415_SERS_1314_CB-05100	R-1-3	6799.2	Therefore, difference in the water temperature caused by the trade winds that alter every few yeaers causes the coral to eject algae, turning the coral white, but it happens to different rates because the trade winds don't alter every year and when they do the water temperature aren't always the same. //
EBA1415_SERS_1314_CB-05100	R-7-50	6799.3	Therefore, difference in the water temperature caused by the trade winds that alter every few yeaers causes the coral to eject algae, turning the coral white, but it happens to different rates because the trade winds don't alter every year and when they do the water temperature aren't always the same. //
EBA1415_SDLC_8_CB_ES-05920	R-1-50	6800	Two major variables that lead to differences in the rates of coral bleaching are the shifting of trade winds and the relationship berween coral and zooxanthallae. /
EBA1415_SDLC_8_CB_ES-05920	R-1-2	6801	To begin with, trade winds drag warm surface waters westward.
EBA1415_SDLC_8_CB_ES-05920	O	6802	Every couple of years, trade winds can change.
EBA1415_SDLC_8_CB_ES-05920	O	6803	They may weaken or reverse direction.
EBA1415_SDLC_8_CB_ES-05920	O	6804	Water temperatures must be between 70-85 degrees F for reef building corals.
EBA1415_SDLC_8_CB_ES-05920	O	6805	The process of photosynthesis for coral is sensitive to changes in water temperature.
EBA1415_SDLC_8_CB_ES-05920	O	6806	This is why trade winds are a problem.
EBA1415_SDLC_8_CB_ES-05920	R-3-5	6807.1	If the water temperature decreases or increases, it can stop the process of photosynthesis for coral, and the coral would not be supplied with the energy it needs to survive./
EBA1415_SDLC_8_CB_ES-05920	R-5-5B	6807.2	If the water temperature decreases or increases, it can stop the process of photosynthesis for coral, and the coral would not be supplied with the energy it needs to survive./
EBA1415_SDLC_8_CB_ES-05920	O	6808	Similarly, coral and zooxanthellae algae benefit from their relationship with each other.
EBA1415_SDLC_8_CB_ES-05920	O	6809	The coral gives the algae a protected nutrient-rich environment while the algae passes some of the food they make from the sun's energy to the coral.
EBA1415_SDLC_8_CB_ES-05920	O	6810	Coral bleaching negatively affects their relationship causing coral to die. /
EBA1415_SDLC_8_CB_ES-05920	O	6811	In conclusion, trade winds and the relationship between coral and zooxanthallae are two major variables that lead to differences in the rates of coral bleaching. //
EBA1415_HNJD_4_ES_CB-05927	R-1-50	6812.1	The thing that leads to the differences in the rates of coral bleaching is the temperature of the water and the trade winds.
EBA1415_HNJD_4_ES_CB-05927	R-3-50	6812.2	The thing that leads to the differences in the rates of coral bleaching is the temperature of the water and the trade winds.
EBA1415_HNJD_4_ES_CB-05927	O	6813	Depending on where they live in the ocean.
EBA1415_HNJD_4_ES_CB-05927	O	6814	Like the temperature of the water and what the trade winds are like.
EBA1415_HNJD_4_ES_CB-05927	R-4-50	6815	If the amount of CO2 given from the Algae to the coral is lower then its supposed to be then the coral will lose the color.  //
EBA1415_TWDG_1_CB_ES-04942	O	6816	Coral Bleaching are animals that live together in colonies and tend to stay in one place.
EBA1415_TWDG_1_CB_ES-04942	O	6817	There are different types of corals living in the oceans.
EBA1415_TWDG_1_CB_ES-04942	R-7-50	6818	The different types of algae living within the coral polyps give the corals their varying colors.
EBA1415_TWDG_1_CB_ES-04942	O	6819	Some corals have been "bleached" a plain white.
EBA1415_TWDG_1_CB_ES-04942	O	6820	Coral bleaching is a phenomenon in which coral loses it color.
EBA1415_TWDG_1_CB_ES-04942	O	6821	Events leading to coral bleaching are serious problem with a serious impact on the world's coral reefs.
EBA1415_TWDG_1_CB_ES-04942	O	6822	Coral bleaching is most noticable in the Pacific Ocean.
EBA1415_TWDG_1_CB_ES-04942	O	6823	This ocean covers about 1/3 of the surface of the entire globe, and contains double the amount of wate found in the Atlantic Ocean.
EBA1415_TWDG_1_CB_ES-04942	O	6824	Trade Winds were originally used to guide boat, navigation and were later recognized as being important for merchant trading in the 1800's.
EBA1415_TWDG_1_CB_ES-04942	O	6825	Now we know that trade winds have a much more important purpose for earth's oceans.
EBA1415_TWDG_1_CB_ES-04942	O	6826	Ordinarily, Pacific trade winds travel from east to west.
EBA1415_TWDG_1_CB_ES-04942	R-1-2	6827	The winds drag warm surface waters westward.
EBA1415_TWDG_1_CB_ES-04942	O	6828	These warm waters pool just north Australia, near Paupa New Guinea.
EBA1415_TWDG_1_CB_ES-04942	O	6829	Ran out of time  //
EBA1415_TFHC_4_CB_ES-05839	O	6830	There are different types of coral living in the ocean.
EBA1415_TFHC_4_CB_ES-05839	O	6831	Biologist have discovered coral polyps give the corals their varying colors.
EBA1415_TFHC_4_CB_ES-05839	O	6832	Some corals have been bleached which means they lose its color.
EBA1415_TFHC_4_CB_ES-05839	O	6833	Coral bleaching is most noticeable in the pacific ocean.
EBA1415_TFHC_4_CB_ES-05839	O	6834	The ocean covers about 1/3 of the entire globe.
EBA1415_TFHC_4_CB_ES-05839	O	6835	Every few years the trade winds weaken or reverse direction completely to blow from west to east.
EBA1415_TFHC_4_CB_ES-05839	O	6836	The movement of warm water eastward causes shifts in the world's climate.
EBA1415_TFHC_4_CB_ES-05839	R-2-3	6837	When the surface water shift eastward the ocean water temperatures increase by 3 to 5oF.
EBA1415_TFHC_4_CB_ES-05839	O	6838	Corals are sensitive when it comes to how much salt is in the water.//
EBA1415_SDMK_4_CB_ES-04764	O	6839	In 1998, 16% of the world's coral reefs were destroyed due to coral bleaching.
EBA1415_SDMK_4_CB_ES-04764	O	6840	Coral bleaching, when the coral looses its color and weakens, happens when an important algae in the coral does, but what causes that to happen?
EBA1415_SDMK_4_CB_ES-04764	R-1-50	6841.1	Scientists believe that trade winds, storms, and the coral's food production is what is causing coral bleaching. /
EBA1415_SDMK_4_CB_ES-04764	R-11-50	6841.2	Scientists believe that trade winds, storms, and the coral's food production is what is causing coral bleaching. /
EBA1415_SDMK_4_CB_ES-04764	R-1-3	6842	To start, data from the last few decades show trade winds may be affecting the coral; when the Power of the trade winds, in the Pacific, weaken the water temperature rises.
EBA1415_SDMK_4_CB_ES-04764	O	6843	In 1997, when this happened, the following year there was a huge outbreak in coral bleaching leading to US to lose 16% of our coral reefs.
EBA1415_SDMK_4_CB_ES-04764	R-11-50	6844	To add to that, storms, such as hurricanes, also may be causing coral bleaching.
EBA1415_SDMK_4_CB_ES-04764	R-11-13	6845.1	When there is a tropical storm, the salt level in the ocean is lowered due to all the fresh water entering.
EBA1415_SDMK_4_CB_ES-04764	R-12-13	6845.2	When there is a tropical storm, the salt level in the ocean is lowered due to all the fresh water entering.
EBA1415_SDMK_4_CB_ES-04764	O	6846	This greatly affects the coral's environments, damaging the coral.
EBA1415_SDMK_4_CB_ES-04764	O	6847	Lastly, during coral bleaching, not only does the animal lose color, but it loses energy and protection.
EBA1415_SDMK_4_CB_ES-04764	O	6848	How will the coral get energy without food in the first place though?
EBA1415_SDMK_4_CB_ES-04764	O	6849	If there is not enough sunlight, oxygen, CO2, or more in the water, coral cannot produce energy. /
EBA1415_SDMK_4_CB_ES-04764	R-11-50	6850.1	In conclusion, the coral bleaching cases all over the Pacific may be due to its energy levels, the trade winds, or tropical storms.    //
EBA1415_SDMK_4_CB_ES-04764	R-1-50	6850.2	In conclusion, the coral bleaching cases all over the Pacific may be due to its energy levels, the trade winds, or tropical storms.    //
EBA1415_SDMK_4_CB-04769	O	6851	Coral Bleachoing is a phenomenon in which corals lose their color.
EBA1415_SDMK_4_CB-04769	O	6852	Corals get their color from a type of algae called zooxanthellae.
EBA1415_SDMK_4_CB-04769	O	6853	This algae not only gives the coral its color, but also some of its food produced by photosynthesis.
EBA1415_SDMK_4_CB-04769	O	6854	In return, the coral gives zooxanthellae a protected nutirent-rich enviornment where it can perform photosynthesis.
EBA1415_SDMK_4_CB-04769	O	6855	Zooxanthellae need corals to live inside of because there are not enough photosynthesis in the tropical ocean to allow photosynthesis.
EBA1415_SDMK_4_CB-04769	O	6856	The algae rely on the the coral to stay healthy, however when the coral sustain damage it ejects the algae.
EBA1415_SDMK_4_CB-04769	R-7-50	6857	Coral bleaching happens because the zooxanthellae are no longer there to give the coral its color.
EBA1415_SDMK_4_CB-04769	R-1-50	6858	Another effect of coral bleaching is shifting trade winds.
EBA1415_SDMK_4_CB-04769	R-1-3	6859	This is because when trade winds shift, water tempertures can increase more than 10 degrees F.
EBA1415_SDMK_4_CB-04769	R-1-3	6860	When trade winds weaken water temperatures have been a lot higher.
EBA1415_SDMK_4_CB-04769	O	6861	In the year 1998, trade winds were very weak and the water temperature rose.
EBA1415_SDMK_4_CB-04769	O	6862	Also that year, severe coral bleaching reports greatly increased.
EBA1415_SDMK_4_CB-04769	R-1-3	6863.1	In years where trade winds and water temperatures have been lower, coral bleaching reports have also been lower.
EBA1415_SDMK_4_CB-04769	R-3-50	6863.2	In years where trade winds and water temperatures have been lower, coral bleaching reports have also been lower.
EBA1415_SDMK_4_CB-04769	O	6864	Didn't Finish //
EBA1415_TRJB_2_CB_ES-06117	O	6865	Coral bleaching is usually bleached plain white marine biologist have discovered many different types of coral living in the oceans.
EBA1415_TRJB_2_CB_ES-06117	O	6866	These invertebrate animals live together in colonies and tend to stay in one place.
EBA1415_TRJB_2_CB_ES-06117	O	6867	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TRJB_2_CB_ES-06117	O	6868	Events leading to coral bleaching are a serious promblem with a serious impact on the world's coral reefs.//
EBA1415_TRWH_89_CB_ES-05541	O	6869	Coral bleaching is a phenomenon in which coral loses it color.
EBA1415_TRWH_89_CB_ES-05541	O	6870	Coral bleaching are a serious problem with a serious impact on the world's coral reefs.
EBA1415_TRWH_89_CB_ES-05541	O	6871	Coral is often mistaken for a rock or plant.
EBA1415_TRWH_89_CB_ES-05541	O	6872	(It's really made up of tiny animals called polyps).
EBA1415_TRWH_89_CB_ES-05541	O	6873	A coral polyps has a saclike body and a mouth surrounded by stinging tentacles.
EBA1415_TRWH_89_CB_ES-05541	O	6874	They also live in colonies.
EBA1415_TRWH_89_CB_ES-05541	O	6875	That are made up of many polyps.
EBA1415_TRWH_89_CB_ES-05541	O	6876	Coral reefs are only found in clear, shallow, tropical waters.
EBA1415_TRWH_89_CB_ES-05541	O	6877	Mainly because algae called zooxanthellae, live in coral tissues and need light for the process of photosynthesis.
EBA1415_TRWH_89_CB_ES-05541	O	6878	Zooxanthellae use energy from sunlight to combine Carbon Dioxide in the ocean water./
EBA1415_TRWH_89_CB_ES-05541	O	6879	Coral and zooxanthellae algae have a symbiotic relationship.
EBA1415_TRWH_89_CB_ES-05541	O	6880	Which means they both benefit from their relationship.
EBA1415_TRWH_89_CB_ES-05541	O	6881	Most zooxanthellae can't live outside of the coral animal body.
EBA1415_TRWH_89_CB_ES-05541	O	6882	Because there are not enough nutrients in the topical ocean to allow photosynthesis.
EBA1415_TRWH_89_CB_ES-05541	O	6883	Coral provides a protected nutrient-rich environment for the algae./
EBA1415_TRWH_89_CB_ES-05541	O	6884	Every few years, trade winds are altered the trade winds weaken or reverse direction completely to blow from west to east.
EBA1415_TRWH_89_CB_ES-05541	R-1-2	6885	The winds drag warm surface waters westward.
EBA1415_TRWH_89_CB_ES-05541	O	6886	These warm waters pool just north of Australia, near Papua New Guinea.
EBA1415_TRWH_89_CB_ES-05541	O	6887	The deeper, colder waters in the eastern pacific rise to the surface.
EBA1415_TRWH_89_CB_ES-05541	O	6888	The movement causes the central and eastern pacific regions to swell.
EBA1415_TRWH_89_CB_ES-05541	O	6889	Sea levels rise anywhere from inches to as much as a foot.//
EBA1415_KNKC_3_CB_ES-05597	O	6890	There is many factors that lead to differences in the rates of coral bleaching. /
EBA1415_KNKC_3_CB_ES-05597	R-1-50	6891	One factor is the shifting trade winds.
EBA1415_KNKC_3_CB_ES-05597	R-1-50	6892.1	This will lead to differences in the rates of coral bleaching because if the trade wind strength is very strong the water temperature will increase by 3 degrees F, 5 degrees F, or even 10 degrees F, and this affects the coral because as water temperatures increase, the amount of carbon dioxide (CO2) increases leading to threaten the delicate balance required to keep corals healthy.
EBA1415_KNKC_3_CB_ES-05597	R-1-3	6892.2	This will lead to differences in the rates of coral bleaching because if the trade wind strength is very strong the water temperature will increase by 3 degrees F, 5 degrees F, or even 10 degrees F, and this affects the coral because as water temperatures increase, the amount of carbon dioxide (CO2) increases leading to threaten the delicate balance required to keep corals healthy.
EBA1415_KNKC_3_CB_ES-05597	R-3-4	6892.3	This will lead to differences in the rates of coral bleaching because if the trade wind strength is very strong the water temperature will increase by 3 degrees F, 5 degrees F, or even 10 degrees F, and this affects the coral because as water temperatures increase, the amount of carbon dioxide (CO2) increases leading to threaten the delicate balance required to keep corals healthy.
EBA1415_KNKC_3_CB_ES-05597	R-4-14	6892.4	This will lead to differences in the rates of coral bleaching because if the trade wind strength is very strong the water temperature will increase by 3 degrees F, 5 degrees F, or even 10 degrees F, and this affects the coral because as water temperatures increase, the amount of carbon dioxide (CO2) increases leading to threaten the delicate balance required to keep corals healthy.
EBA1415_KNKC_3_CB_ES-05597	R-3-50	6893.1	The water temperature also leads to differences in the rate of coral bleaching because if the Carbon Dioxide is imbalanced (due to weather), there is a threat of extreme storms.
EBA1415_KNKC_3_CB_ES-05597	R-4-11	6893.2	The water temperature also leads to differences in the rate of coral bleaching because if the Carbon Dioxide is imbalanced (due to weather), there is a threat of extreme storms.
EBA1415_KNKC_3_CB_ES-05597	R-11-13	6894	If there is excessive rainfall, it'll increase the amount of salinity (how salt the water is) and this will threaten coral, because coral is extremly sensitive to ocean salinity. /
EBA1415_KNKC_3_CB_ES-05597	O	6895	Another factor is photosynthesis.
EBA1415_KNKC_3_CB_ES-05597	R-4-5	6896	Photosynthesis can affect coral bleaching because zooxanthelle (algae) live in coral tissues and need light for the process of photosynthesis.
EBA1415_KNKC_3_CB_ES-05597	R-4-5	6897	During this process, algae uses energy from the sunlight to combine CO2 and H20, and it results in sugars and oxygen (O2).
EBA1415_KNKC_3_CB_ES-05597	O	6898	Photosynthesis is very important because the chemicals that the algae make provide the coral w/ the energy it needs to survive.
EBA1415_KNKC_3_CB_ES-05597	R-4-14	6899	Changes in the amount of CO2 threaten the delicate balance required to keep corals healthy. //
EBA1415_SDMK_6_CB_ES-04777	O	6900	Coral Bleaching has been a problem over the years with more than one factor that contirbutes in the prosses of killing off these plants.
EBA1415_SDMK_6_CB_ES-04777	O	6901	It has been for some time now know that coral bleaching is happening, but what exsaxtly is that.
EBA1415_SDMK_6_CB_ES-04777	O	6902	Some people may argue that Shifting trade wins are the problem, while others may argue that it is human envolvement or climate change.
EBA1415_SDMK_6_CB_ES-04777	O	6903	To know the problem, you must know first off what coral bleaching is.
EBA1415_SDMK_6_CB_ES-04777	O	6904	Coral bleaching is a phenomenon in which coral losses it's color.
EBA1415_SDMK_6_CB_ES-04777	O	6905	Normaly a coral will get its color from the glucose that Algae drops from its photosynthesis along with oxygen.
EBA1415_SDMK_6_CB_ES-04777	R-5B-50	6906	When coral does not recive enough nutrients its color dies out.
EBA1415_SDMK_6_CB_ES-04777	O	6907	As an effect coral cannot produce enough nutrients for zooxathalle and the cycle or chain reaction continues. /
EBA1415_SDMK_6_CB_ES-04777	O	6908	Wind and water currents have been proven to tamper with the corals balance as well.
EBA1415_SDMK_6_CB_ES-04777	R-1-2	6909.1	Because water currents carrie the wwaters tempeture if their are weak trade winds then water tempretures will increase.
EBA1415_SDMK_6_CB_ES-04777	R-1-3	6909.2	Because water currents carrie the wwaters tempeture if their are weak trade winds then water tempretures will increase.
EBA1415_SDMK_6_CB_ES-04777	R-1-50	6910.1	It is proven that in the years of weaker trade winds the water temperature rises, and in those same years Coral Bleaching Reports rise.
EBA1415_SDMK_6_CB_ES-04777	R-3-50	6910.2	It is proven that in the years of weaker trade winds the water temperature rises, and in those same years Coral Bleaching Reports rise.
EBA1415_SDMK_6_CB_ES-04777	O	6911	This is such a big problem because of the prosesses to change in water temperature.
EBA1415_SDMK_6_CB_ES-04777	O	6912	Other human problems also occur that destroy corals.
EBA1415_SDMK_6_CB_ES-04777	O	6913	Things like anchors, pollution and human interaction is destroying corals but not as largly as the enviormental forces.
EBA1415_SDMK_6_CB_ES-04777	O	6914	Did not finish    //
EBA1415_SVJJ_2_CB_ES-05618	O	6915	Coral bleaching is a very serious thing.
EBA1415_SVJJ_2_CB_ES-05618	O	6916	When the coral is bleaching it turns plain white, it loses its color.
EBA1415_SVJJ_2_CB_ES-05618	O	6917	And it manes an impact on the corals and the water.
EBA1415_SVJJ_2_CB_ES-05618	O	6918	When coral bleaching it affects the things that surround it.
EBA1415_SVJJ_2_CB_ES-05618	O	6919	Probably like fish or other plants.
EBA1415_SVJJ_2_CB_ES-05618	O	6920	Coral bleaching is not good for the environment.
EBA1415_SVJJ_2_CB_ES-05618	O	6921	It affects what we drink.
EBA1415_SVJJ_2_CB_ES-05618	O	6922	And it could probably harm people.
EBA1415_SVJJ_2_CB_ES-05618	O	6923	The corals should just not be bleached.
EBA1415_SVJJ_2_CB_ES-05618	O	6924	Those are the differences in coral bleaching the rates.  //
EBA1415_ERAM_1_CB_ES-04957	O	6925	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_ERAM_1_CB_ES-04957	O	6926	But & what leads to differences in the rate of coral bleaching?
EBA1415_ERAM_1_CB_ES-04957	O	6927	There are many things that cause this phenomenon, such as upwelling. 
