File	Relation	SNum	Sentence
EBA1415_KNKC_1_CB_ES-05424	O	1703	Coral bleaching could lead on how it can affect the bleached relationship between the coral and zooxanthellae. /
EBA1415_KNKC_1_CB_ES-05424	O	1704	To begin with, As it says in the document coral bleaching is most noticable in the Pacific ocean.
EBA1415_KNKC_1_CB_ES-05424	O	1705	The ocran covers about 1/3 of the surface of the entire globe, and contains double the amount of water in the Atlantic Ocean.
EBA1415_KNKC_1_CB_ES-05424	O	1706	With this being said, most costal regions in the Pacific Ocean are affected by coral bleaching./
EBA1415_KNKC_1_CB_ES-05424	O	1707	Also, many corals are sensitive to ocean salnity which is salt water.
EBA1415_KNKC_1_CB_ES-05424	R-11-13	1708	It states in the document, "Salinity can decrease in shallow costal regions during storms that cause excessive rainfall, like hurricanes or tropical storms.
EBA1415_KNKC_1_CB_ES-05424	R-11-12	1709.1	These storms increase the amount of fresh water in the ocean, which causes the salinity to drop.
EBA1415_KNKC_1_CB_ES-05424	R-12-13	1709.2	These storms increase the amount of fresh water in the ocean, which causes the salinity to drop.
EBA1415_KNKC_1_CB_ES-05424	O	1710	So this statement is meaning that with this drop of salinity can affect the coral health. /
EBA1415_KNKC_1_CB_ES-05424	R-7-50	1711	Last, as we have read that during bleaching corals turn white due to the ejection or death of the zooxanthellae algae.
EBA1415_KNKC_1_CB_ES-05424	O	1712	This can affect and lead corals to disease and starvation.
EBA1415_KNKC_1_CB_ES-05424	O	1713	In the document it states, "A massive coral bleaching event in 1998 is considered one of //
EBA1415post_TWPK_3_CB_ES-06196	R-1-50	1714.1	Coral bleaching happens whens trade winds change directions every few years.
EBA1415post_TWPK_3_CB_ES-06196	R-1-2	1714.2	Coral bleaching happens whens trade winds change directions every few years.
EBA1415post_TWPK_3_CB_ES-06196	R-1-2	1715	This causes the warm surface waters to drap eastward towards South America.
EBA1415post_TWPK_3_CB_ES-06196	O	1716	In the western Pacific, the sea level declines as the warm surface water increasingly flows towards the east.
EBA1415post_TWPK_3_CB_ES-06196	R-7-50	1717	During bleaching corals turn white due to the ejection or death of the zooxanthellae algae.
EBA1415post_TWPK_3_CB_ES-06196	R-6-7	1718	Increased stress on corals from the environment forces the coral to eject their food-producing algae.
EBA1415post_TWPK_3_CB_ES-06196	O	1719	Corals are sensitive to ocean salinity.
EBA1415post_TWPK_3_CB_ES-06196	R-11-13	1720	Salinity can decrease in shallow coastal regions during storms that cause excessive rainfall like hurricanse or tropical storms.//
EBA1415post_TWPK_3_CB_ES-06196	O	1721	Ran out of Time!
EBA1415_ERSK_7_CB_ES-05795	O	1722	Since coral are sensitive as said in the text there are a number of things that lead to differences in coral bleaching.
EBA1415_ERSK_7_CB_ES-05795	O	1723	One of the reasons is trade wind.
EBA1415_ERSK_7_CB_ES-05795	O	1724	It creats upwelling that is harmful to coral, because coral need a specific temperature range to thrive.
EBA1415_ERSK_7_CB_ES-05795	O	1725	Upwelling can increase the temperature by 10 degrees F.
EBA1415_ERSK_7_CB_ES-05795	O	1726	Another reason is zooxanthellae.
EBA1415_ERSK_7_CB_ES-05795	R-4-50	1727	This algae helps the coral survive and like in shallow water if the CO2 levels arent right then the coral is in trouble.
EBA1415_ERSK_7_CB_ES-05795	R-4-50	1728	In other words if the CO2 levels are even slightly to low it wil put the coral at a higher risk of bleaching.
EBA1415_ERSK_7_CB_ES-05795	O	1729	Another lead is extreme weather.
EBA1415_ERSK_7_CB_ES-05795	R-11-12	1730.1	Extreme storms such as hurricanes can decrease the salinity in the water.
EBA1415_ERSK_7_CB_ES-05795	R-11-13	1730.2	Extreme storms such as hurricanes can decrease the salinity in the water.
EBA1415_ERSK_7_CB_ES-05795	R-11-12	1731.1	They also increase the amount of fresh water found in the ocean which maks the salinity drop.
EBA1415_ERSK_7_CB_ES-05795	R-12-13	1731.2	They also increase the amount of fresh water found in the ocean which maks the salinity drop.
EBA1415_ERSK_7_CB_ES-05795	R-13-14	1731.3	They also increase the amount of fresh water found in the ocean which maks the salinity drop.
EBA1415_ERSK_7_CB_ES-05795	R-13-14	1732	This drop harms the balance of the corals health.
EBA1415_ERSK_7_CB_ES-05795	O	1733	Another lead is physcial damage.
EBA1415_ERSK_7_CB_ES-05795	O	1734	Actions such as blast fishing can cause alot of damage to the coral.
EBA1415_ERSK_7_CB_ES-05795	O	1735	This makes the food-producing algae eject out of the coral.
EBA1415_ERSK_7_CB_ES-05795	R-7-50	1736	It to much of the zooxanthallae is ejected this could result in the coral being bleached or the coral dieing.
EBA1415_ERSK_7_CB_ES-05795	O	1737	Bleaching makes the corals vulnerable to such things as disease or starvation.  //
EBA1415_TFMV_3_CB_ES-05481	O	1738	What leads to differences in rate of coral bleaching are many things, one of which is when warmer water reach the cold water, it's called the upwelling.
EBA1415_TFMV_3_CB_ES-05481	O	1739	That's when the Eastern Pacific causes surface waters to be colder.
EBA1415_TFMV_3_CB_ES-05481	R-1-2	1740	The wind has a big factor in this, trade winds reverse of weaken direction to blow from West to East and that causes warm water to be dragged Eastern towards South America.//
EBA1415_ERSK_1_CB_ES-05785	O	1741	Coral bleaching is a phenomenon in which coral loses it's color or "bleached" a plain white.
EBA1415_ERSK_1_CB_ES-05785	O	1742	Coral bleaching can becaused by human threatening the corals like blast fishing or dropping anchor.
EBA1415_ERSK_1_CB_ES-05785	R-11-50	1743.1	It also is caused by enviornmental stressors like storms or how much salt is in the water.
EBA1415_ERSK_1_CB_ES-05785	R-13-50	1743.2	It also is caused by enviornmental stressors like storms or how much salt is in the water.
EBA1415_ERSK_1_CB_ES-05785	R-11-50	1744.1	This also causes coral bleaching.
EBA1415_ERSK_1_CB_ES-05785	R-13-50	1744.2	This also causes coral bleaching.
EBA1415_ERSK_1_CB_ES-05785	R-5-5B	1745	Zooxanthallae or algae, is used to produce photosynthesis which is the coral's need for food.
EBA1415_ERSK_1_CB_ES-05785	R-7-50	1746	If the algae starts to die, which can only be found inside the coral, the coral starves and vulnerable to disease.
EBA1415_ERSK_1_CB_ES-05785	R-7-50	1747	This causes the coral to turn white.
EBA1415_ERSK_1_CB_ES-05785	O	1748	Temperature in water or shifted trade winds can affect the coral too.
EBA1415_ERSK_1_CB_ES-05785	O	1749	This shows that one of the documents with the graph says that in 1998/03, it has weaker tradewinds and higher wind temperature.
EBA1415_ERSK_1_CB_ES-05785	O	1750	In 1998, the coral bleaching were very sever.
EBA1415_ERSK_1_CB_ES-05785	R-11-50	1751.1	This shows a healthy colored coral can be affected by extreme storms, humans threating the ocean, and ocean salinity.  //
EBA1415_ERSK_1_CB_ES-05785	R-13-50	1751.2	This shows a healthy colored coral can be affected by extreme storms, humans threating the ocean, and ocean salinity.  //
EBA1415_LRBL_3_CB_ES-05150	O	1752	There are many ways that a coral loses their color.
EBA1415_LRBL_3_CB_ES-05150	O	1753	A coral losing its color is called "coral bleaching."
EBA1415_LRBL_3_CB_ES-05150	O	1754	Coral bleaching is most noticable in the Pacific Ocean.
EBA1415_LRBL_3_CB_ES-05150	O	1755	They are only found in clear, shallow, tropical waters.
EBA1415_LRBL_3_CB_ES-05150	O	1756	They usually receive their energy from photosynthesis.
EBA1415_LRBL_3_CB_ES-05150	R-5-3	1757	The process of photosynthesis changes water temperature.
EBA1415_LRBL_3_CB_ES-05150	O	1758	Reef corals need water temperatures between 70-85 degrees F.
EBA1415_LRBL_3_CB_ES-05150	R-3-50	1759	If the water temperautre is any lower, the coral may die or lose it's color.
EBA1415_LRBL_3_CB_ES-05150	R-13-50	1760	Another way to have the coral reefs healthy is to have ocean salinity.
EBA1415_LRBL_3_CB_ES-05150	R-12-50	1761	Corals need ocean salinity and tropical decrease it adding fresh water to the ocean.
EBA1415_LRBL_3_CB_ES-05150	R-13-14	1762.1	the drop in salinity upsets the balance necessary for coral health. /
EBA1415_LRBL_3_CB_ES-05150	R-14-50	1762.2	the drop in salinity upsets the balance necessary for coral health. /
EBA1415_LRBL_3_CB_ES-05150	R-14-50	1763.1	As you can see, these are the reasons why corals don't have their color anymore.
EBA1415_LRBL_3_CB_ES-05150	R-12-50	1763.2	As you can see, these are the reasons why corals don't have their color anymore.
EBA1415_LRBL_3_CB_ES-05150	O	1764	A healthy coral has some type of orange red color, but since these effects have occured.
EBA1415_LRBL_3_CB_ES-05150	O	1765	Corals in the ocean are now white. //
EBA1415_BGJD_2_CB_ES-05747	O	1766	Differences in the rates of coral bleaching is...
EBA1415_BGJD_2_CB_ES-05747	O	1767	Ran out of time  //
EBA1415post_WSAL_1_CB_ES-05488	O	1768	In many occasions coral bleaching is the result of human activity.
EBA1415post_WSAL_1_CB_ES-05488	O	1769	In the text it states "Example of this incldue blast fishing and tourist who drop anchors or walk on reefs."
EBA1415post_WSAL_1_CB_ES-05488	O	1770	(Coral).
EBA1415post_WSAL_1_CB_ES-05488	O	1771	This mean that due to this habbits that humans have while being in the ocean severly affects the corals.
EBA1415post_WSAL_1_CB_ES-05488	R-6-7	1772	Sequentially it was stated "This is because increased stress on corals from the environment forces the coral to eject their food-producing algea" (coral).
EBA1415post_WSAL_1_CB_ES-05488	O	1773	When the habbits that have been priorly mentioned are performed the corals stress.
EBA1415post_WSAL_1_CB_ES-05488	O	1774	As a result the coral is not able to sustain the algea that feeds it.
EBA1415post_WSAL_1_CB_ES-05488	R-7-50	1775.1	Finally it was stated "During bleaching, corals turn white due to the ejection or death of the zooxanthellae algea" (coral).
EBA1415post_WSAL_1_CB_ES-05488	R-6-7	1775.2	Finally it was stated "During bleaching, corals turn white due to the ejection or death of the zooxanthellae algea" (coral).
EBA1415post_WSAL_1_CB_ES-05488	R-6-7	1776	Due to the stress of the corals many times the algea that feeds them may die.
EBA1415post_WSAL_1_CB_ES-05488	O	1777	If the algea dies the corals will turn pale because the algea produces the color in the corals.
EBA1415post_WSAL_1_CB_ES-05488	O	1778	In conclusion if humans had not done the habbits that had been mentioned such as blast fishing and walking on reefs the corals would not had stressed, which would had prevented their bleaching and lack of food source.//
EBA1415_SERS_1314_CB_ES-05107	O	1779	Coral Bleaching is when coral looses its color.
EBA1415_SERS_1314_CB_ES-05107	O	1780	And it really impacts the worlds coral reefs.  /
EBA1415_SERS_1314_CB_ES-05107	R-1-50	1781	One cause of coral Bleeching is shifting trade winds.
EBA1415_SERS_1314_CB_ES-05107	O	1782	Shifting Trade Winds is the wind in the ocean out at sea.
EBA1415_SERS_1314_CB_ES-05107	O	1783	It causes water to be cooler than usual.
EBA1415_SERS_1314_CB_ES-05107	O	1784	It alters winds.
EBA1415_SERS_1314_CB_ES-05107	O	1785	And Also rises sea levels, sea levels could be risen as much as a foot.
EBA1415_SERS_1314_CB_ES-05107	O	1786	It shifts the worlds climate.
EBA1415_SERS_1314_CB_ES-05107	O	1787	And as a result all of these things can cause coral bleeching.  /
EBA1415_SERS_1314_CB_ES-05107	O	1788	Zooxanthelae and corals have a relationship that they both benefit from.
EBA1415_SERS_1314_CB_ES-05107	O	1789	Coral cannot live without zooxanthalae, because then their is not enough photosynthesis in the water to live.  /
EBA1415_SERS_1314_CB_ES-05107	O	1790	Photosynthesis also shapes a corals life.
EBA1415_SERS_1314_CB_ES-05107	O	1791	Photosynthesis energy from sunlight combined with carbon Dioxide in the ocean water.
EBA1415_SERS_1314_CB_ES-05107	O	1792	Corals undergo photosynthesis and recieve 50+90 percent of energy from this process. /
EBA1415_SERS_1314_CB_ES-05107	O	1793	So their are many factors that tie into coral bleaching.  //
EBA1415_SYMS_3_CB_ES-05898	R-1-50	1794	The cause of the differences in rates of coral bleaching is the strength of the trade winds.
EBA1415_SYMS_3_CB_ES-05898	R-1-3	1795	Trade winds are winds that make the water in the western Pacific Ocean warmer than the water in the eastern Pacific.
EBA1415_SYMS_3_CB_ES-05898	R-1-3	1796	Sometimes, every few years, the trade winds aren't as strong as before or they blow from west to east, which makes the eastern Pacific water warmer than the western Pacific.
EBA1415_SYMS_3_CB_ES-05898	O	1797	Since this isn't a change a lot of animals are used to, some can't adjust to the trade winds pace or direction.
EBA1415_SYMS_3_CB_ES-05898	O	1798	This is especially life-treatening to the coral in the sea because a process with zooxanthellae (type of algae) is very sensitive to temperature changes.
EBA1415_SYMS_3_CB_ES-05898	R-6-7	1799	If this happens, the environment will put stress on the coral, which makes the coral take out the algae that is giving it food.
EBA1415_SYMS_3_CB_ES-05898	R-5B-7	1800.1	Without the algae inside the coral, both of them could potentially die, with the algae dying from not enough nutrients and the corals turn white from having no algae living in it and could eventually die.
EBA1415_SYMS_3_CB_ES-05898	R-7-50	1800.2	Without the algae inside the coral, both of them could potentially die, with the algae dying from not enough nutrients and the corals turn white from having no algae living in it and could eventually die.
EBA1415_SYMS_3_CB_ES-05898	R-3-4	1801.1	All this happens because of the warmer water do not having a lot of carbon dioxide for the coral to stay healthy and produce photosynthesis.
EBA1415_SYMS_3_CB_ES-05898	R-4-5	1801.2	All this happens because of the warmer water do not having a lot of carbon dioxide for the coral to stay healthy and produce photosynthesis.
EBA1415_SYMS_3_CB_ES-05898	O	1802	This can be proven on one of the documents which clearly shows how a certain year had warm water and that was also the year that had the most coral deaths.  //
EBA1415_SEAL_34_CB-04795	O	1803	Coral bleaching is a major issue that is endangering the worlds coral reefs.
EBA1415_SEAL_34_CB-04795	R-14-50	1804.1	Coral bleaching is when the balance of zooxanthellae and coral is affected by environmental stressors.
EBA1415_SEAL_34_CB-04795	R-6-14	1804.2	Coral bleaching is when the balance of zooxanthellae and coral is affected by environmental stressors.
EBA1415_SEAL_34_CB-04795	O	1805	There are multiple stressors causing this that we need to find out how to stop or else reefs may be in danger. /
EBA1415_SEAL_34_CB-04795	R-1-3	1806	According to the article, Shifting trade winds, Trade winds help oceans keep their right temperatures.
EBA1415_SEAL_34_CB-04795	R-1-3	1807	However, every couple of years Trade Winds change directios; causing ocean's temperature to change durastically.
EBA1415_SEAL_34_CB-04795	O	1808	Coral reefs are found more in clear, warm water so when the temperature changes it effects the reefs.
EBA1415_SEAL_34_CB-04795	O	1809	This is because the zooxanthellae that lives in the coral tissues needs warm, clear water to be able to do the process of photosynthesis.
EBA1415_SEAL_34_CB-04795	R-5-50	1810	If the isn't able to do photosynthesis, it may start too bleach.
EBA1415_SEAL_34_CB-04795	R-6-50	1811	This is considered an environmental stressor, which coral is highly sensitive to, therefore these stressors can potentially kill the coral reefs. /
EBA1415_SEAL_34_CB-04795	R-1-50	1812	To conclude, we need to find a way to alter the trade winds or else coral will continue to bleach and die.
EBA1415_SEAL_34_CB-04795	O	1813	Without coral reefs, the oceans will never be the same. //
EBA1415_TRJA_6_CB_ES-06089	O	1814	Coral bleaching is a phenomenon in which coral loses its color.
EBA1415_TRJA_6_CB_ES-06089	O	1815	Also shifting trade winds is a phenomenon is known as upwelling and upwelling in the eastern pacific causes surface waters to be colder than those in the western pacific .
EBA1415_TRJA_6_CB_ES-06089	O	1816	Though coral is often mistaken for a rock or plant it is really made up of tiny animals called polyps.
EBA1415_TRJA_6_CB_ES-06089	R-6-50	1817.1	Coral bleaching is one example of how enviromental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_TRJA_6_CB_ES-06089	R-6-14	1817.2	Coral bleaching is one example of how enviromental stressors can negatively affect the balanced relationship between the coral and zooxanthellae.
EBA1415_TRJA_6_CB_ES-06089	R-7-50	1818	During the bleaching, corals turn white due to the ejection or death of the zooxanthellae algae./
EBA1415_TRJA_6_CB_ES-06089	R-6-14	1819	Though basically what I wrote is that coral bleaching is where corals lose their color and it is actually dangerous because is coral is usually mistaken for a rock or plant even though it's actually made up of tiny animals called polyps which is one example of how enviromental stressors ca negatively affect the balance between the coral and zooxanthellae.//
EBA1415_TWPK_3_CB_ES-06199	O	1820	Coral which lives in the ocean, can be many different colors, but sometimes it loses its color and turn whiet.
EBA1415_TWPK_3_CB_ES-06199	O	1821	There are different ways that leads to coral bleaching.
EBA1415_TWPK_3_CB_ES-06199	O	1822	Marine biologist found many different types of coral living in the ocean.
EBA1415_TWPK_3_CB_ES-06199	O	1823	Coral bleaching is a phenomenon in which loses its color.
EBA1415_TWPK_3_CB_ES-06199	O	1824	coral bleaching is a serious problem with a serious impact on the world's coral reef.
EBA1415_TWPK_3_CB_ES-06199	O	1825	Theres a thing called Trade Winds which were originally used to guide boat navigations.
EBA1415_TWPK_3_CB_ES-06199	O	1826	Pacific trade winds travel from east to west.
EBA1415_TWPK_3_CB_ES-06199	R-1-2	1827	The winds drag warm surface waters westward.
EBA1415_TWPK_3_CB_ES-06199	O	1828	This phenomenon is known as upwelling.
EBA1415_TWPK_3_CB_ES-06199	O	1829	Upwelling in the eastren pacific causes surface waters to be colder than those in the western pacific.
EBA1415_TWPK_3_CB_ES-06199	O	1830	Every few years, trade winds are altered.
EBA1415_TWPK_3_CB_ES-06199	O	1831	This movement causes the central and eastern pacific regions to swell.
EBA1415_TWPK_3_CB_ES-06199	O	1832	Sea levels rises anywhere from inches to as much as a foot.
EBA1415_TWPK_3_CB_ES-06199	O	1833	This movement of warm water eastward causes major shifts in the world's climate.
EBA1415_TWPK_3_CB_ES-06199	O	1834	This impact is especially true along equatorial regions.
EBA1415_TWPK_3_CB_ES-06199	O	1835	coral is often mistaken for a rock or a plant.
EBA1415_TWPK_3_CB_ES-06199	O	1836	It is really made up of tiny animals called polyps.
EBA1415_TWPK_3_CB_ES-06199	O	1837	Coral polyps range in size from 1 in. up to a foot in diameter.
EBA1415_TWPK_3_CB_ES-06199	O	1838	Coral lives in colonies that are made up of many polyps.
EBA1415_TWPK_3_CB_ES-06199	O	1839	Polyps use limestone from seawater to build a hard skeleton.
EBA1415_TWPK_3_CB_ES-06199	O	1840	Hard skeleton protects the delicate body of the polyps.
EBA1415_TWPK_3_CB_ES-06199	O	1841	Hard skeletons build up + form coral reefs.
EBA1415_TWPK_3_CB_ES-06199	O	1842	Coral reefs are only found in clear, shallow, tropical waters.
EBA1415_TWPK_3_CB_ES-06199	O	1843	Partly because algae, called zooxanthellae, live in the coral tissues + need light for the process of photosynthesis.
EBA1415_TWPK_3_CB_ES-06199	R-4-5	1844	As long as there is enough sunlight and a normal amount of Co2, the alge will undergo photosynthesis.
EBA1415_TWPK_3_CB_ES-06199	O	1845	Coral and zooxanthellae have a symbiotic relationship they both benefit from thier relationship with each other.
EBA1415_TWPK_3_CB_ES-06199	O	1846	Zooxathellae cannot live outside of the corals body.
EBA1415_TWPK_3_CB_ES-06199	O	1847	The coral provides a protected nutrient-ric enviorment for the alge.
EBA1415_TWPK_3_CB_ES-06199	O	1848	Thats what coral bleaching is and many ways it can form.//
EBA1415_TWMD_67_CB_ES-05010	O	1849	Coral is an invertebrate animal that live in groups and tend to live in that one place.
EBA1415_TWMD_67_CB_ES-05010	R-7-50	1850	The different types of Algae that live around the coral polyps.
EBA1415_TWMD_67_CB_ES-05010	R-7-50	1851	They give the coral their varying  //
EBA1415_BLRW_3_CB_ES-05173	O	1852	There are many ways for coral to start bleaching and not recover.
EBA1415_BLRW_3_CB_ES-05173	R-5-7	1853	One of these ways is the climate change which effects the photosynthesis process which straves the coral and the Zooxanthalae (live in Coral).
EBA1415_BLRW_3_CB_ES-05173	R-1-3	1854	The climate can change due to temperture increase by the trade winds that go through upwelling which can increase the temperture from 3oF to 5oF & in some places they increase over 10oF.
EBA1415_BLRW_3_CB_ES-05173	O	1855	Another way they bleach is through physical damage itself.
EBA1415_BLRW_3_CB_ES-05173	R-11-6	1856	Ways physical damage is done through blast fishing, tourists who drop anchors or walk on the roof, but the most dangerous one's are caused by the environment (storms, hurricanes, etc.) which puts stress on the coral.
EBA1415_BLRW_3_CB_ES-05173	R-6-7	1857.1	Increases stress levels on the coral from the environment makes the coral ejecft its food-producing algae straving them.
EBA1415_BLRW_3_CB_ES-05173	R-7-50	1857.2	Increases stress levels on the coral from the environment makes the coral ejecft its food-producing algae straving them.
EBA1415_BLRW_3_CB_ES-05173	R-7-50	1858	This turns the coral white by ejecting or death of Zooxanthellae algae.
EBA1415_BLRW_3_CB_ES-05173	R-11-13	1859.1	With storms, level of salinity drop which upsets the balance necessary for the coral's health.
EBA1415_BLRW_3_CB_ES-05173	R-13-14	1859.2	With storms, level of salinity drop which upsets the balance necessary for the coral's health.
EBA1415_BLRW_3_CB_ES-05173	R-3-4	1860.1	Also with water temperture increase Co2 decreases which threatens the balance for the corals health.
EBA1415_BLRW_3_CB_ES-05173	R-4-14	1860.2	Also with water temperture increase Co2 decreases which threatens the balance for the corals health.
EBA1415_BLRW_3_CB_ES-05173	R-1-50	1861.1	An example of how the winds effected coral was in 1998 when the water temperature was high and the trade winds were very weak, this year was the one with the most coral's bleached in record with around 72 coral bleachings.
EBA1415_BLRW_3_CB_ES-05173	R-3-50	1861.2	An example of how the winds effected coral was in 1998 when the water temperature was high and the trade winds were very weak, this year was the one with the most coral's bleached in record with around 72 coral bleachings.
EBA1415_BLRW_3_CB_ES-05173	O	1862	This event resulted in the death of 16% of the World's Coral Reefs.//
EBA1415_WSKT_6_CB_ES-05343	O	1863	Coral bleaching is a phenomenon in which coral loses its color can becomes "white."
EBA1415_WSKT_6_CB_ES-05343	O	1864	In 1998 there were numerous amount of countries who reported coral bleaching.
EBA1415_WSKT_6_CB_ES-05343	O	1865	Also in 1998 there were water temps that were higher than any others during the time period, plus the wind trades were "weaker" than any other year.
EBA1415_WSKT_6_CB_ES-05343	R-3-50	1866.1	This cause us to think that when the water temp is really high and the trade winds strength is really low it cause more coral bleaching than it would if the winds were average and the water temp was average too.
EBA1415_WSKT_6_CB_ES-05343	R-1-50	1866.2	This cause us to think that when the water temp is really high and the trade winds strength is really low it cause more coral bleaching than it would if the winds were average and the water temp was average too.
EBA1415_WSKT_6_CB_ES-05343	O	1867	To add on to that the water temps affected the corals "Photosynthesis" process which the coral needs to be healthy.
EBA1415_WSKT_6_CB_ES-05343	R-3-4	1868.1	The high temps cause the Carbon Dioxide in the water to decrease and CO2 is needed to complete the process called "Photosynthesis," which helps the coral to maintian healthy.
EBA1415_WSKT_6_CB_ES-05343	R-4-5	1868.2	The high temps cause the Carbon Dioxide in the water to decrease and CO2 is needed to complete the process called "Photosynthesis," which helps the coral to maintian healthy.
EBA1415_WSKT_6_CB_ES-05343	R-5-50	1868.3	The high temps cause the Carbon Dioxide in the water to decrease and CO2 is needed to complete the process called "Photosynthesis," which helps the coral to maintian healthy.
EBA1415_WSKT_6_CB_ES-05343	O	1869	Zooxanthallae is a huge effect on coral bleaching.
EBA1415_WSKT_6_CB_ES-05343	O	1870	Once the zooxanthallae starts to die it affects the coral because zooxanthallae passes food that they obtained from the sun onto the corals.
EBA1415_WSKT_6_CB_ES-05343	O	1871	Without the sun's energy or food the coral will start to bleach and continue to bleach in till they are all white.  //
EBA1415_BLHT_6_CB_ES-05308	R-7-50	1872	There are ways the coral bleaching could happen.
EBA1415_BLHT_6_CB_ES-05308	R-7-50	1873	It occurs when ejection or death of the zooxanthellae when this happen to coral makes itself vulnerable to diseases and starvation.
EBA1415_BLHT_6_CB_ES-05308	O	1874	The way it recovers it get is energy  back from sun carbon and oxygen.
EBA1415_BLHT_6_CB_ES-05308	R-1-50	1875.1	In 1998 there was very low wind strength and high water Temperature made 16% of the coral get bleached, but when there is high trade win and lower temperature the zooxanthellae has a higher changer to live in it's daily life.
EBA1415_BLHT_6_CB_ES-05308	R-3-50	1875.2	In 1998 there was very low wind strength and high water Temperature made 16% of the coral get bleached, but when there is high trade win and lower temperature the zooxanthellae has a higher changer to live in it's daily life.
EBA1415_BLHT_6_CB_ES-05308	R-3-7	1875.3	In 1998 there was very low wind strength and high water Temperature made 16% of the coral get bleached, but when there is high trade win and lower temperature the zooxanthellae has a higher changer to live in it's daily life.
EBA1415_BLHT_6_CB_ES-05308	R-1-7	1875.4	In 1998 there was very low wind strength and high water Temperature made 16% of the coral get bleached, but when there is high trade win and lower temperature the zooxanthellae has a higher changer to live in it's daily life.
EBA1415_BLHT_6_CB_ES-05308	O	1876	If one part of the system is that it gets unbalanced and makes the coral bleached.
EBA1415_BLHT_6_CB_ES-05308	O	1877	What a healthy one has is color life.
EBA1415_BLHT_6_CB_ES-05308	O	1878	If what happen in 1998 happened again most of the under water creatures lose their home camoflash.
EBA1415_BLHT_6_CB_ES-05308	O	1879	Wouldn't be able to survive for couple of months.
EBA1415_BLHT_6_CB_ES-05308	O	1880	Some of these creatures eat coral for a way of food.
EBA1415_BLHT_6_CB_ES-05308	O	1881	Coral bleaching isa big thing for alot of reason food, shelter, and camoflash.
EBA1415_BLHT_6_CB_ES-05308	O	1882	We all can say yhat coral is needed in our or some of us in our every day life.//
EBA1415_TWJB_7_CB_ES-05897	O	1883	What leads to differences in the rates of coloral bleaching coud because some polyps sea water isn't filled with enough limestone.
EBA1415_TWJB_7_CB_ES-05897	O	1884	They need limestone from seawater in order to build a hard skeleton.
EBA1415_TWJB_7_CB_ES-05897	O	1885	which would not allow polyps to build up their skeletons to form coral reefs.
EBA1415_TWJB_7_CB_ES-05897	O	1886	Coral reefs are rare because they are only found in clear Tropical Waters.
EBA1415_TWJB_7_CB_ES-05897	O	1887	Also another reason is becaus the same waters there isn't alot of algae (zooxanthellae) inside the coral tissues.
EBA1415_TWJB_7_CB_ES-05897	O	1888	Coral have to recieve light in order to make the process run smoothly.
EBA1415_TWJB_7_CB_ES-05897	O	1889	Coral and zooxanthellae algae have a (symbiotic relationship).
EBA1415_TWJB_7_CB_ES-05897	O	1890	Coral bleach is one example of enviormental stressors.
EBA1415_TWJB_7_CB_ES-05897	O	1891	This is some thing that can affect the relationship between the coral and zooxanthellae.
EBA1415_TWJB_7_CB_ES-05897	O	1892	Some can protect themselves to keep coral bleaching from performing.
EBA1415_TWJB_7_CB_ES-05897	R-7-50	1893	Coral bleaching is a form of death or ejection.
EBA1415_TWJB_7_CB_ES-05897	O	1894	Coral bleaching is an event that makes coral vulnerable to disease and stravtion.
EBA1415_TWJB_7_CB_ES-05897	O	1895	Only because coral once aging is an animal.
EBA1415_TWJB_7_CB_ES-05897	O	1896	Another rate is that some can recover from events.  //
EBA1415_KNKC_1_CB_ES-05493	O	1897	Coral bleaching differs alot from year to year.
EBA1415_KNKC_1_CB_ES-05493	O	1898	For example one year coral bleaching in our oceans might be extremely high, and the next numbers might significanlty drop.
EBA1415_KNKC_1_CB_ES-05493	O	1899	Many could come to the conclusion that this might be because of our destructive practices such as boats and tourists.
EBA1415_KNKC_1_CB_ES-05493	O	1900	But I have come to the conclusion that the reason we have so much differences in the amount of coral bleaching might have something to do with the environment, one of the reasons might have been shifting trade winds.
EBA1415_KNKC_1_CB_ES-05493	R-1-3	1901	Normally our trade winds blow from east to west but every few years they are altered, meaning they change direction or weaken.
EBA1415_KNKC_1_CB_ES-05493	R-1-3	1902.1	In most cases this causes our oceans swell and the temperature rises.
EBA1415_KNKC_1_CB_ES-05493	R-3-50	1902.2	In most cases this causes our oceans swell and the temperature rises.
EBA1415_KNKC_1_CB_ES-05493	R-3-50	1903	This is more severly seen along the equatorial regions, which might help us explain the differences in the rates of coral bleaching.
EBA1415_KNKC_1_CB_ES-05493	O	1904	These negative effects could be considered enviommental stressors, which threaten the relationship of coral and zooxanthallae.
EBA1415_KNKC_1_CB_ES-05493	O	1905	The algae rely on the coral in order to stay healthy.
EBA1415_KNKC_1_CB_ES-05493	O	1906	Since enviornmental stressors are different in every region, negative effects such as bleaching become more indigious to certain areas.
EBA1415_KNKC_1_CB_ES-05493	O	1907	The last reason of differences in the rates of bleaching  would have to be the coral itself.
EBA1415_KNKC_1_CB_ES-05493	O	1908	Some corals bleach and die off while others are able to recover and continue thriving.
EBA1415_KNKC_1_CB_ES-05493	O	1909	In conclusion, differences in the rates of coral bleaching are a result of many varieties of enviromental stressors. //
EBA1415_KYNS_4_CB_ES-05491	O	1910	what I think is leading the differences in the rates of coral bleaching is all the upwelling in the eastern pacific which causes the surface waters to be colder than those in the western pacific.
